ID Type Location PackSize FlowDur FlowRate Protocol SourceIP DestIP SourcePort DestPort ConnCount AnomScore ReputScore TrustLevel Attack
4 Edge 1 491 12 187 UDP 192.168.1.10 192.168.1.21 7503 38363 17 1.4 97 94 0
3 Edge 4 352 14 119 TCP 192.168.1.10 192.168.1.10 23455 37313 38 1.9 99 88 0
2 Sensor 2 430 13 171 TCP 192.168.1.9 192.168.1.15 12019 31906 20 0.2 93 96 0
3 Sensor 3 271 17 93 UDP 192.168.1.12 192.168.1.19 24530 44618 28 0.1 82 92 0
4 Sensor 3 142 16 186 TCP 192.168.1.22 192.168.1.20 3752 41237 21 0.4 88 82 0
4 Edge 1 232 17 166 TCP 192.168.1.18 192.168.1.13 9619 27748 21 0.4 98 98 0
2 Sensor 3 68 12 47 TCP 192.168.1.19 192.168.1.5 19007 33614 15 1.3 82 83 0
3 Edge 2 93 1.4 17432 TCP 192.168.1.18 192.168.1.4 24664 31451 40 3 40 25 1
3 Sensor 3 284 18 53 UDP 192.168.1.23 192.168.1.22 19653 47044 16 1.1 92 96 0
3 Edge 3 133 16 90 UDP 192.168.1.21 192.168.1.8 9898 34425 31 1.8 85 82 0
1 Sensor 4 419 11 195 TCP 192.168.1.8 192.168.1.3 12001 36168 26 1.7 96 96 0
4 Sensor 1 300 19 92 UDP 192.168.1.6 192.168.1.21 2896 34129 19 0.1 94 98 0
2 Edge 1 453 10 176 UDP 192.168.1.18 192.168.1.23 6641 31314 30 1.1 87 86 0
3 Sensor 4 1157 2 152 UDP 192.168.1.73 192.168.1.3 5345 48018 28 2.6 34 38 1
4 Sensor 2 167 17 70 UDP 192.168.1.13 192.168.1.8 3515 36921 35 0.2 87 83 0
3 Edge 2 218 18 61 UDP 192.168.1.19 192.168.1.12 23737 43046 15 1 84 96 0
2 Edge 2 445 12 23 UDP 192.168.1.19 192.168.1.5 5282 44862 36 0.6 94 89 0
1 Edge 1 257 16 196 UDP 192.168.1.17 192.168.1.17 11307 29838 38 2 98 93 0
2 Edge 4 414 13 186 TCP 192.168.1.22 192.168.1.5 12052 16806 360 2.5 36 27 1
4 Sensor 2 494 11 155 UDP 192.168.1.9 192.168.1.12 8503 42203 12 1.3 94 84 0
2 Sensor 4 180 20 188 UDP 192.168.1.6 192.168.1.5 11315 46595 12 0.7 97 88 0
1 Edge 2 86 20 32 UDP 192.168.1.7 192.168.1.17 18129 27904 22 1.2 83 93 0
3 Edge 1 341 16 128 UDP 192.168.1.18 192.168.1.14 8466 48212 19 0 80 85 0
4 Edge 4 316 13 99 UDP 192.168.1.11 192.168.1.16 6719 40999 27 1.5 81 94 0
1 Sensor 2 234 16 28 UDP 192.168.1.18 192.168.1.21 22717 48517 17 1.1 93 88 0
2 Sensor 1 428 19 90 TCP 192.168.1.7 192.168.1.4 12610 46376 36 0.6 97 81 0
4 Sensor 1 1238 1.3 49 TCP 192.168.1.10 192.168.1.12 4122 27130 22 3 38 45 1
1 Sensor 3 444 20 132 UDP 192.168.1.11 192.168.1.21 10712 35970 31 0.2 97 90 0
4 Edge 1 260 20 14 UDP 192.168.1.19 192.168.1.22 18623 41772 24 0.4 91 92 0
2 Sensor 1 370 13 80 UDP 192.168.1.13 192.168.1.6 21822 25613 37 0.8 91 95 0
1 Sensor 3 493 20 92 TCP 192.168.1.4 192.168.1.20 8457 35648 35 1.5 89 84 0
4 Sensor 3 65 14 139 TCP 192.168.1.6 192.168.1.13 3274 32942 37 0.5 99 98 0
3 Edge 3 186 15 119 TCP 192.168.1.2 192.168.1.13 17215 45613 22 1.9 96 94 0
3 Sensor 1 498 19 54 UDP 192.168.1.10 192.168.1.7 23002 38508 19 1.6 100 87 0
2 Sensor 2 377 11 13 UDP 192.168.1.23 192.168.1.20 22808 46281 35 0.3 88 92 0
2 Sensor 1 498 13 140 UDP 192.168.1.16 192.168.1.18 18256 27074 29 2 89 88 0
3 Edge 1 125 17 153 UDP 192.168.1.20 192.168.1.14 9433 45550 26 0.5 99 87 0
1 Edge 1 174 1 13046 TCP 192.168.1.17 192.168.1.41 7566 41179 31 2.5 32 40 1
1 Edge 4 1450 1.1 162 TCP 192.168.1.17 192.168.1.3 5175 34763 13 2.8 32 31 1
4 Sensor 3 222 11 118 UDP 192.168.1.24 192.168.1.4 20339 26087 24 0.4 86 100 0
2 Edge 1 297 12 61 TCP 192.168.1.21 192.168.1.14 19324 30653 15 0.4 87 86 0
3 Edge 1 316 15 68 TCP 192.168.1.8 192.168.1.22 5888 48280 14 1.3 94 98 0
3 Edge 3 326 11 175 UDP 192.168.1.15 192.168.1.16 1440 40753 16 0 83 93 0
2 Edge 4 479 18 97 TCP 192.168.1.22 192.168.1.12 4036 40379 23 0 100 95 0
2 Edge 4 316 11 102 TCP 192.168.1.19 192.168.1.7 1046 34169 24 0.2 98 91 0
3 Sensor 2 246 10 77 TCP 192.168.1.4 192.168.1.23 19278 37543 14 0.5 82 98 0
3 Edge 3 496 18 175 UDP 192.168.1.8 192.168.1.8 18406 29376 40 1.6 82 83 0
3 Sensor 4 449 19 19 TCP 192.168.1.13 192.168.1.7 3995 33871 23 1 98 92 0
3 Sensor 2 184 10 21 UDP 192.168.1.21 192.168.1.15 22613 39890 30 0.1 89 82 0
1 Sensor 2 437 18 51 TCP 192.168.1.16 192.168.1.19 4739 29167 12 0.4 88 84 0
3 Edge 3 149 13 11 UDP 192.168.1.4 192.168.1.10 18346 29808 37 0.6 96 100 0
4 Sensor 3 114 17 21 UDP 192.168.1.3 192.168.1.2 5473 34157 36 1.6 83 89 0
1 Edge 2 492 18 152 TCP 192.168.1.3 192.168.1.23 7882 48036 37 1.8 99 97 0
2 Edge 4 488 10 100 TCP 192.168.1.23 192.168.1.9 7787 39450 38 1.1 83 96 0
2 Sensor 3 279 19 117 TCP 192.168.1.5 192.168.1.14 23831 28167 32 0.5 81 87 0
4 Edge 1 287 10 155 UDP 192.168.1.12 192.168.1.13 19055 39383 22 0.5 93 82 0
4 Edge 1 175 13 112 UDP 192.168.1.4 192.168.1.11 1332 26229 14 1.1 85 95 0
3 Edge 1 425 17 129 TCP 192.168.1.11 192.168.1.24 4602 43677 10 1.9 81 83 0
4 Edge 2 104 18 153 UDP 192.168.1.22 192.168.1.6 6420 42180 19 0.9 96 98 0
1 Edge 2 486 19 175 UDP 192.168.1.12 192.168.1.21 4188 30528 27 0.8 83 96 0
4 Sensor 3 471 14 40 UDP 192.168.1.19 192.168.1.8 23631 43932 16 0.7 100 96 0
1 Sensor 3 424 11 125 TCP 192.168.1.19 192.168.1.20 24593 28062 12 1.5 90 99 0
2 Sensor 3 505 12 75 UDP 192.168.1.5 192.168.1.13 3717 34944 39 0.9 92 83 0
4 Edge 4 179 11 71 UDP 192.168.1.19 192.168.1.13 2689 27528 27 1.9 100 97 0
4 Sensor 4 129 20 167 UDP 192.168.1.11 192.168.1.9 21814 43062 33 1.8 88 87 0
4 Edge 4 126 19 84 TCP 192.168.1.7 192.168.1.21 16327 46707 28 1.3 92 95 0
4 Sensor 1 377 18 189 TCP 192.168.1.2 192.168.1.4 4926 30692 11 1.5 88 95 0
4 Edge 2 124 15 120 UDP 192.168.1.4 192.168.1.9 13036 37580 22 2 82 86 0
2 Edge 2 245 19 48 UDP 192.168.1.21 192.168.1.3 10501 32182 26 0.6 99 86 0
1 Edge 4 153 14 112 TCP 192.168.1.17 192.168.1.6 4949 38862 25 0.3 88 93 0
1 Sensor 1 210 15 106 TCP 192.168.1.8 192.168.1.18 10385 31402 32 0.9 80 98 0
1 Sensor 4 269 17 200 UDP 192.168.1.21 192.168.1.7 6286 40895 18 0 91 93 0
1 Sensor 1 228 1 18322 UDP 192.168.1.21 192.168.1.79 2579 42289 364 2.5 35 43 1
1 Edge 1 99 16 151 TCP 192.168.1.19 192.168.1.20 4867 43531 31 0.4 80 88 0
2 Edge 3 112 17 127 TCP 192.168.1.4 192.168.1.9 12150 40832 30 0.8 88 89 0
4 Edge 4 477 19 16 UDP 192.168.1.89 192.168.1.22 19639 12275 214 3 34 30 1
2 Sensor 3 282 11 127 UDP 192.168.1.22 192.168.1.11 23573 45007 39 1.2 90 98 0
1 Edge 1 255 16 55 UDP 192.168.1.5 192.168.1.17 10403 35197 15 1.6 98 86 0
4 Edge 2 134 17 65 UDP 192.168.1.4 192.168.1.14 12657 33368 32 0 87 99 0
1 Sensor 3 399 16 120 UDP 192.168.1.21 192.168.1.21 1411 41603 37 1.9 81 86 0
4 Sensor 4 113 11 137 UDP 192.168.1.3 192.168.1.10 19979 36486 34 0.4 81 82 0
4 Sensor 4 355 12 170 TCP 192.168.1.17 192.168.1.6 11603 39389 23 0.8 80 80 0
3 Sensor 1 511 10 154 UDP 192.168.1.4 192.168.1.8 8636 30060 19 0.6 100 94 0
1 Edge 1 363 13 21 UDP 192.168.1.11 192.168.1.8 17722 28902 38 0.7 80 100 0
3 Edge 1 302 17 159 UDP 192.168.1.9 192.168.1.14 7656 40528 19 1.1 89 89 0
2 Sensor 4 499 17 29 TCP 192.168.1.23 192.168.1.18 23041 36898 14 0.2 99 96 0
1 Edge 4 110 12 60 TCP 192.168.1.14 192.168.1.19 5876 45404 37 1.8 99 92 0
3 Edge 1 314 15 32 UDP 192.168.1.24 192.168.1.9 13345 41371 36 1.6 89 89 0
2 Edge 1 356 15 57 UDP 192.168.1.13 192.168.1.16 7588 47099 39 0.7 85 95 0
4 Edge 2 453 10 177 UDP 192.168.1.21 192.168.1.2 4403 32936 19 1.1 93 96 0
4 Edge 4 447 12 188 UDP 192.168.1.3 192.168.1.8 13284 40560 36 0.6 97 97 0
4 Sensor 2 383 10 193 UDP 192.168.1.18 192.168.1.11 10522 27871 19 1.6 80 84 0
3 Sensor 2 182 17 18 TCP 192.168.1.16 192.168.1.6 8049 47815 29 0 84 84 0
2 Edge 1 498 16 25 TCP 192.168.1.13 192.168.1.14 17755 45525 16 0.3 80 98 0
2 Sensor 3 112 14 23 UDP 192.168.1.11 192.168.1.5 6185 40286 22 1.6 84 91 0
1 Sensor 2 383 14 96 TCP 192.168.1.21 192.168.1.14 19162 46220 38 0 88 97 0
2 Sensor 2 335 13 13 UDP 192.168.1.4 192.168.1.21 22311 48112 24 1.3 97 92 0
1 Edge 3 258 20 185 UDP 192.168.1.22 192.168.1.14 12707 43934 35 1.3 89 100 0
3 Sensor 2 117 17 68 UDP 192.168.1.7 192.168.1.7 13704 37406 32 0.4 87 83 0
1 Sensor 3 460 20 187 UDP 192.168.1.4 192.168.1.2 14005 33769 12 0.8 84 90 0
4 Edge 4 249 17 29 UDP 192.168.1.13 192.168.1.6 22450 28084 32 0.5 81 81 0
4 Edge 4 270 15 176 TCP 192.168.1.20 192.168.1.16 4659 37039 37 0.2 87 84 0
4 Sensor 2 456 15 180 TCP 192.168.1.7 192.168.1.24 23045 33577 11 0.3 85 99 0
4 Sensor 4 244 19 69 UDP 192.168.1.6 192.168.1.15 6346 38782 30 1.8 83 94 0
3 Sensor 2 146 13 139 TCP 192.168.1.10 192.168.1.5 11146 31975 40 1.8 93 83 0
4 Edge 1 300 17 190 TCP 192.168.1.20 192.168.1.5 16169 38008 18 1.9 96 94 0
1 Sensor 3 97 17 14 TCP 192.168.1.19 192.168.1.9 16714 28746 37 0.4 96 82 0
3 Edge 4 485 19 115 TCP 192.168.1.13 192.168.1.12 12309 30595 14 1.4 84 86 0
2 Sensor 2 311 1.4 18662 UDP 192.168.1.73 192.168.1.70 10614 40619 32 2.6 30 26 1
4 Edge 4 288 20 177 UDP 192.168.1.13 192.168.1.21 7186 20726 12 2.6 39 40 1
1 Sensor 1 426 11 59 TCP 192.168.1.7 192.168.1.17 8337 30815 11 1.8 91 93 0
1 Sensor 2 270 18 24 UDP 192.168.1.10 192.168.1.14 20256 39850 22 1.8 92 86 0
3 Edge 3 145 13 94 UDP 192.168.1.17 192.168.1.16 24886 28421 27 0.1 100 83 0
2 Sensor 3 231 16 183 UDP 192.168.1.24 192.168.1.9 23574 26112 10 0.4 80 100 0
1 Sensor 3 260 10 163 UDP 192.168.1.8 192.168.1.13 19232 41161 31 0.9 87 99 0
1 Edge 1 71 15 118 UDP 192.168.1.11 192.168.1.23 12046 34792 21 0.1 86 82 0
2 Edge 4 143 10 196 UDP 192.168.1.11 192.168.1.15 14861 35324 28 0.6 88 87 0
1 Edge 4 316 12 56 UDP 192.168.1.4 192.168.1.17 11430 44254 24 1.3 94 81 0
4 Edge 2 433 14 44 TCP 192.168.1.18 192.168.1.4 10303 43567 24 0.6 85 95 0
3 Sensor 2 350 10 182 UDP 192.168.1.16 192.168.1.12 8520 44216 22 1.6 99 94 0
1 Sensor 4 392 13 109 UDP 192.168.1.5 192.168.1.22 13345 41269 27 1.6 80 90 0
3 Edge 4 407 12 115 UDP 192.168.1.6 192.168.1.8 9701 32749 17 0.9 93 90 0
2 Edge 4 172 17 183 UDP 192.168.1.19 192.168.1.17 22477 31558 40 0.3 88 93 0
3 Edge 4 236 19 87 UDP 192.168.1.20 192.168.1.20 12986 39891 29 0.1 89 84 0
2 Sensor 2 319 15 36 UDP 192.168.1.17 192.168.1.11 20722 36088 40 1.2 93 85 0
4 Sensor 4 433 15 65 TCP 192.168.1.11 192.168.1.5 1798 30166 39 1.3 97 91 0
3 Sensor 2 487 14 57 TCP 192.168.1.8 192.168.1.13 19138 25861 32 2 94 90 0
1 Sensor 1 507 19 198 UDP 192.168.1.8 192.168.1.50 1932 29857 233 2.9 36 39 1
4 Edge 1 400 13 99 UDP 192.168.1.3 192.168.1.14 15581 26477 10 1.6 85 82 0
4 Sensor 4 265 10 49 UDP 192.168.1.15 192.168.1.23 7928 44445 23 1.7 86 99 0
1 Sensor 4 366 11 82 TCP 192.168.1.10 192.168.1.15 4323 38917 28 1 91 95 0
4 Sensor 3 125 18 164 TCP 192.168.1.22 192.168.1.16 11426 47052 18 1.5 87 86 0
2 Edge 3 472 15 16 TCP 192.168.1.19 192.168.1.4 23468 37741 16 1.6 85 94 0
3 Sensor 4 218 18 140 UDP 192.168.1.9 192.168.1.11 1378 42449 31 1.1 85 80 0
2 Sensor 2 137 11 17 UDP 192.168.1.2 192.168.1.5 7542 35699 17 1.5 84 80 0
4 Sensor 1 94 11 26 UDP 192.168.1.7 192.168.1.19 14767 44118 31 0.1 96 100 0
3 Edge 4 431 19 189 UDP 192.168.1.7 192.168.1.8 4686 33876 32 1.5 84 89 0
2 Edge 4 185 20 69 TCP 192.168.1.7 192.168.1.9 8357 36147 38 0.6 82 86 0
3 Edge 1 511 18 44 TCP 192.168.1.17 192.168.1.21 3820 44053 33 0.8 91 91 0
1 Sensor 1 248 1 12432 UDP 192.168.1.8 192.168.1.44 2072 29457 328 2.8 34 27 1
3 Edge 3 419 17 42 TCP 192.168.1.11 192.168.1.16 14153 26209 18 0.4 90 82 0
1 Edge 2 289 16 183 TCP 192.168.1.10 192.168.1.6 7229 46954 22 1.2 100 80 0
4 Edge 3 411 15 183 UDP 192.168.1.16 192.168.1.20 6777 38326 13 1.5 91 98 0
3 Edge 4 212 20 87 TCP 192.168.1.17 192.168.1.21 8682 27045 25 1 81 94 0
1 Edge 2 337 11 178 TCP 192.168.1.21 192.168.1.17 17993 26104 40 2 93 99 0
2 Sensor 2 498 15 149 TCP 192.168.1.3 192.168.1.14 22544 25083 23 1.2 89 84 0
3 Edge 2 157 10 102 UDP 192.168.1.4 192.168.1.13 13671 31080 29 0.4 94 97 0
4 Sensor 4 373 20 186 TCP 192.168.1.19 192.168.1.5 20401 25903 18 0.6 87 83 0
1 Sensor 3 397 19 136 UDP 192.168.1.5 192.168.1.15 15823 34149 35 1.8 90 88 0
1 Sensor 3 129 12 171 TCP 192.168.1.8 192.168.1.9 9186 46326 12 1.1 81 87 0
1 Edge 1 460 13 152 UDP 192.168.1.14 192.168.1.14 11973 33993 12 0.7 85 87 0
3 Sensor 2 183 12 96 UDP 192.168.1.8 192.168.1.10 3787 35625 12 0.3 82 92 0
2 Edge 1 339 20 76 TCP 192.168.1.24 192.168.1.13 6268 33155 30 1.1 92 81 0
1 Edge 1 191 12 152 TCP 192.168.1.20 192.168.1.8 11372 33998 29 0.8 94 82 0
4 Sensor 3 409 11 178 TCP 192.168.1.5 192.168.1.15 10077 30122 21 0 93 94 0
3 Edge 2 139 12 27 UDP 192.168.1.16 192.168.1.22 9954 39245 37 0.6 96 90 0
2 Edge 3 490 19 147 UDP 192.168.1.17 192.168.1.19 9593 32435 23 0.5 100 85 0
4 Edge 4 503 15 173 TCP 192.168.1.17 192.168.1.16 5852 37265 22 0.8 93 83 0
3 Edge 3 451 17 163 UDP 192.168.1.16 192.168.1.9 4381 47414 10 0.9 80 85 0
3 Edge 2 412 13 196 UDP 192.168.1.4 192.168.1.15 13486 47604 39 1.3 100 94 0
3 Sensor 4 168 16 103 UDP 192.168.1.18 192.168.1.19 20275 29637 26 0.1 97 97 0
1 Sensor 4 491 18 123 TCP 192.168.1.18 192.168.1.5 7017 46942 23 0.3 80 80 0
3 Sensor 2 140 14 12 UDP 192.168.1.22 192.168.1.9 24347 33876 26 0.9 85 88 0
1 Edge 3 159 10 62 UDP 192.168.1.8 192.168.1.10 20754 27927 32 1.2 92 88 0
1 Sensor 2 492 17 177 UDP 192.168.1.19 192.168.1.5 6948 38505 33 0.5 89 100 0
4 Edge 1 430 17 15 TCP 192.168.1.16 192.168.1.15 5345 40455 23 1.8 95 94 0
3 Sensor 3 477 15 161 TCP 192.168.1.10 192.168.1.11 2879 46448 26 1.4 89 97 0
3 Edge 4 336 13 10 UDP 192.168.1.9 192.168.1.15 10848 46476 31 1.2 86 94 0
1 Edge 2 368 14 191 UDP 192.168.1.16 192.168.1.19 14184 40469 16 1.3 100 90 0
1 Edge 3 192 13 47 TCP 192.168.1.4 192.168.1.16 16357 42945 16 0.3 81 84 0
3 Sensor 3 177 10 25 TCP 192.168.1.11 192.168.1.18 14656 45311 34 0.1 82 95 0
1 Sensor 2 88 19 82 UDP 192.168.1.4 192.168.1.10 18278 46094 28 0.7 90 86 0
4 Sensor 4 325 18 96 UDP 192.168.1.10 192.168.1.14 2720 46247 38 0.2 98 94 0
4 Edge 2 222 12 13 TCP 192.168.1.3 192.168.1.18 14955 29124 10 0.3 86 90 0
4 Edge 4 92 17 166 TCP 192.168.1.14 192.168.1.23 24214 39989 18 1.2 86 90 0
2 Edge 4 289 11 103 UDP 192.168.1.7 192.168.1.10 13727 25473 39 0.5 81 89 0
3 Sensor 4 433 19 111 UDP 192.168.1.6 192.168.1.12 11435 44557 16 0.4 86 88 0
3 Edge 2 299 17 169 UDP 192.168.1.6 192.168.1.4 17886 27105 24 0 85 94 0
2 Edge 3 361 17 144 UDP 192.168.1.22 192.168.1.11 16650 48534 20 0 82 100 0
3 Sensor 1 406 10 188 UDP 192.168.1.17 192.168.1.5 16969 28328 18 0.1 94 80 0
3 Sensor 1 202 18 99 UDP 192.168.1.20 192.168.1.12 2884 41338 24 1.2 80 87 0
3 Sensor 2 152 16 146 TCP 192.168.1.22 192.168.1.12 10878 34820 37 0.1 84 85 0
2 Sensor 1 430 19 78 UDP 192.168.1.5 192.168.1.20 22243 29430 38 1.7 92 95 0
1 Edge 4 123 11 103 UDP 192.168.1.47 192.168.1.7 12521 35180 269 2.8 32 45 1
4 Edge 2 239 14 113 UDP 192.168.1.2 192.168.1.11 10451 33879 13 1.7 88 90 0
3 Sensor 4 168 14 10 TCP 192.168.1.22 192.168.1.11 4866 29171 16 1.7 89 83 0
2 Edge 1 75 18 164 TCP 192.168.1.14 192.168.1.19 20743 38326 18 0.2 95 93 0
4 Edge 2 360 1.8 17200 UDP 192.168.1.23 192.168.1.68 12940 7149 20 2.9 33 31 1
1 Edge 1 472 18 182 UDP 192.168.1.4 192.168.1.20 5454 43540 34 1.7 98 98 0
4 Edge 3 127 19 151 UDP 192.168.1.2 192.168.1.20 12581 42976 13 1.6 82 95 0
1 Edge 3 138 11 179 UDP 192.168.1.10 192.168.1.10 3850 38442 23 1.3 94 94 0
4 Sensor 1 201 16 77 UDP 192.168.1.24 192.168.1.6 21574 39858 22 1.6 88 89 0
1 Sensor 2 251 18 148 TCP 192.168.1.9 192.168.1.5 12295 47606 30 1.3 100 85 0
3 Edge 3 486 16 55 TCP 192.168.1.17 192.168.1.12 17763 36265 39 1.8 99 100 0
1 Sensor 1 236 19 81 UDP 192.168.1.8 192.168.1.24 6571 28081 38 0.1 89 82 0
1 Sensor 1 322 14 54 TCP 192.168.1.7 192.168.1.21 18782 48320 30 0.2 88 93 0
3 Sensor 3 465 14 49 UDP 192.168.1.17 192.168.1.22 15641 44971 16 1.3 92 84 0
2 Edge 1 325 10 192 UDP 192.168.1.4 192.168.1.24 18768 37159 16 0.2 86 91 0
1 Sensor 4 221 19 42 UDP 192.168.1.20 192.168.1.2 21295 47722 23 1.6 96 81 0
3 Sensor 3 489 20 23 UDP 192.168.1.21 192.168.1.24 12598 28030 16 0.3 87 89 0
2 Edge 4 335 17 139 UDP 192.168.1.44 192.168.1.24 10007 29264 394 2.9 31 29 1
1 Edge 2 303 20 97 TCP 192.168.1.10 192.168.1.12 17560 48845 26 0.9 96 87 0
2 Sensor 1 273 11 101 TCP 192.168.1.7 192.168.1.23 15821 29705 17 1.8 100 97 0
4 Sensor 3 199 18 150 UDP 192.168.1.24 192.168.1.12 17497 39776 23 1.4 91 91 0
1 Sensor 2 187 11 132 TCP 192.168.1.13 192.168.1.24 12382 48075 30 1.4 88 81 0
2 Edge 1 384 20 36 TCP 192.168.1.6 192.168.1.10 21248 29476 12 0.4 93 98 0
4 Sensor 1 405 18 169 TCP 192.168.1.3 192.168.1.3 5444 48061 16 1.9 87 96 0
1 Edge 1 145 14 66 TCP 192.168.1.9 192.168.1.22 8081 25488 16 0 81 88 0
3 Sensor 3 133 16 190 UDP 192.168.1.23 192.168.1.21 19337 31854 27 0.3 85 100 0
2 Edge 3 103 16 115 UDP 192.168.1.3 192.168.1.14 3948 28578 32 0.7 98 92 0
2 Sensor 3 247 19 21 TCP 192.168.1.17 192.168.1.7 1256 34451 24 0.3 88 83 0
2 Sensor 4 406 10 73 UDP 192.168.1.10 192.168.1.21 11008 28535 16 1.5 90 86 0
2 Edge 3 399 12 14 UDP 192.168.1.23 192.168.1.8 13006 26652 11 1.5 95 84 0
4 Sensor 2 412 12 190 UDP 192.168.1.2 192.168.1.23 19786 40495 11 0.1 82 86 0
2 Sensor 4 94 11 138 UDP 192.168.1.23 192.168.1.5 12639 40514 29 1.1 88 84 0
2 Edge 2 133 14 30 UDP 192.168.1.3 192.168.1.9 2063 39031 18 1.8 90 89 0
3 Edge 3 368 12 136 UDP 192.168.1.10 192.168.1.17 12693 47489 39 0.7 87 84 0
2 Edge 2 170 18 147 UDP 192.168.1.11 192.168.1.4 17201 33905 15 0.8 93 100 0
2 Edge 2 265 17 55 TCP 192.168.1.20 192.168.1.22 4326 31159 22 0.9 86 86 0
2 Sensor 4 111 16 95 UDP 192.168.1.22 192.168.1.17 2742 30454 37 1.6 89 91 0
3 Sensor 3 217 16 71 UDP 192.168.1.7 192.168.1.16 13564 26265 15 1.8 83 95 0
1 Edge 2 429 17 124 UDP 192.168.1.8 192.168.1.8 2172 44259 32 0.4 94 90 0
1 Edge 1 84 15 167 UDP 192.168.1.6 192.168.1.3 3855 33018 24 1.8 95 82 0
2 Edge 3 130 11 61 UDP 192.168.1.23 192.168.1.18 14976 31706 17 0.7 88 89 0
1 Sensor 4 165 18 15 UDP 192.168.1.5 192.168.1.20 15193 41115 31 0.1 97 88 0
3 Sensor 3 431 12 52 TCP 192.168.1.16 192.168.1.9 14525 26424 252 2.7 37 28 1
4 Sensor 3 261 15 101 TCP 192.168.1.5 192.168.1.23 20052 29512 38 1.3 99 89 0
4 Sensor 4 379 17 26 UDP 192.168.1.4 192.168.1.21 16218 46916 11 1 88 99 0
3 Edge 1 306 16 199 UDP 192.168.1.4 192.168.1.8 18661 29394 29 0.8 83 82 0
3 Sensor 1 305 20 51 UDP 192.168.1.24 192.168.1.20 18472 27495 24 1 87 100 0
2 Sensor 1 200 17 13 TCP 192.168.1.16 192.168.1.17 22933 31546 35 0.7 100 92 0
2 Sensor 1 178 12 171 TCP 192.168.1.20 192.168.1.15 17751 44344 33 1.8 87 87 0
2 Edge 3 238 10 42 TCP 192.168.1.3 192.168.1.5 8080 44071 40 0.6 95 80 0
4 Sensor 2 358 11 95 UDP 192.168.1.5 192.168.1.9 6530 40942 36 1.7 82 93 0
4 Sensor 2 435 13 96 UDP 192.168.1.20 192.168.1.10 14194 29127 38 0.4 100 95 0
1 Sensor 2 349 1.6 15538 UDP 192.168.1.17 192.168.1.19 11629 23628 38 2.9 38 30 1
3 Edge 2 112 18 160 UDP 192.168.1.21 192.168.1.14 13731 45581 27 0.4 81 82 0
1 Edge 2 296 12 93 TCP 192.168.1.9 192.168.1.20 11370 46984 19 1.5 99 80 0
3 Edge 2 384 16 152 TCP 192.168.1.17 192.168.1.15 15712 43215 25 1.9 86 92 0
4 Sensor 2 466 11 166 UDP 192.168.1.19 192.168.1.24 3891 45956 21 1.2 100 94 0
3 Edge 1 1159 1.1 140 TCP 192.168.1.8 192.168.1.83 24845 48665 26 2.9 37 26 1
4 Edge 2 402 16 167 TCP 192.168.1.13 192.168.1.22 14977 46147 20 1.9 95 92 0
1 Edge 1 157 11 176 UDP 192.168.1.11 192.168.1.17 9239 34948 25 0.1 99 98 0
3 Edge 2 265 15 104 TCP 192.168.1.13 192.168.1.18 4157 34399 21 0.3 88 98 0
3 Edge 4 370 18 11 TCP 192.168.1.2 192.168.1.18 24525 26831 10 1.1 82 82 0
3 Sensor 2 407 18 164 TCP 192.168.1.15 192.168.1.7 2186 39274 31 0.3 88 90 0
4 Edge 1 443 20 124 UDP 192.168.1.12 192.168.1.24 19451 28455 27 0.1 84 80 0
4 Sensor 1 328 20 150 TCP 192.168.1.16 192.168.1.9 20157 47448 19 1.1 96 89 0
2 Sensor 4 399 14 177 UDP 192.168.1.8 192.168.1.5 14512 48966 38 0.8 97 90 0
2 Sensor 3 292 18 11 TCP 192.168.1.14 192.168.1.21 37170 36295 11 2.6 31 37 1
4 Edge 4 358 1.6 16475 UDP 192.168.1.18 192.168.1.23 19148 47211 16 2.9 34 29 1
2 Sensor 3 384 14 144 UDP 192.168.1.12 192.168.1.22 8469 40416 22 1.7 96 96 0
4 Edge 4 78 13 169 TCP 192.168.1.24 192.168.1.17 2650 34615 13 1.8 95 99 0
4 Edge 4 260 13 28 TCP 192.168.1.8 192.168.1.3 23372 39044 25 0 87 88 0
2 Sensor 1 70 10 137 TCP 192.168.1.24 192.168.1.2 20287 34808 18 1.8 81 95 0
3 Edge 3 1150 1.4 155 UDP 192.168.1.8 192.168.1.6 5770 37759 10 2.9 30 45 1
2 Edge 3 205 18 109 UDP 192.168.1.16 192.168.1.13 23440 42042 34 1 86 92 0
2 Edge 3 506 13 70 TCP 192.168.1.10 192.168.1.14 17370 41779 29 0.4 94 97 0
4 Edge 2 357 15 106 UDP 192.168.1.10 192.168.1.2 21497 35700 38 1 100 87 0
3 Edge 4 74 15 191 UDP 192.168.1.10 192.168.1.16 5932 43377 36 0.4 94 85 0
2 Sensor 2 288 12 88 UDP 192.168.1.17 192.168.1.4 20403 43716 27 1.6 92 90 0
1 Sensor 2 74 13 172 TCP 192.168.1.19 192.168.1.15 20496 46708 13 0.9 96 94 0
3 Sensor 1 174 11 185 UDP 192.168.1.15 192.168.1.3 22892 34545 31 1.2 99 81 0
3 Edge 4 329 15 55 UDP 192.168.1.15 192.168.1.17 10051 35531 36 1.1 94 88 0
1 Sensor 1 101 11 170 UDP 192.168.1.21 192.168.1.6 7388 27783 39 1.2 96 95 0
